Department,Course,Year,Total Grades,"D, F, W Grades",% DFW,Difficulty
HIST,406,2009.6,28.0,2.9,10.2,2.3
HIST,407,2014.0,25.5,1.5,6.5,1.5
HIST,407X,2009.0,26.0,2.5,10.0,2.5
HIST,408,2010.75,24.75,1.75,7.125,1.875
HIST,410,2007.0,27.0,5.0,19.0,4.0
HIST,410X,2017.0,24.0,1.0,4.0,1.0
HIST,411,2012.0,24.0,8.0,33.0,7.0
HIST,411X,2009.6666666666667,16.0,2.6666666666666665,16.0,3.6666666666666665
HIST,414,2010.1818181818182,24.09090909090909,3.3636363636363638,14.181818181818182,3.272727272727273
HIST,419,2009.3333333333333,23.666666666666668,2.6666666666666665,11.0,2.6666666666666665
HIST,420,2013.5714285714287,25.285714285714285,0.7142857142857143,2.7142857142857144,1.1428571428571428
HIST,420X,2006.5,24.5,0.75,3.0,1.0
HIST,421,2010.5,25.875,2.0,7.375,1.625
HIST,422,2009.6666666666667,27.666666666666668,1.3333333333333333,4.666666666666667,1.1666666666666667
HIST,423X,2018.0,19.0,1.0,5.0,1.0
HIST,424,2016.0,22.0,4.0,18.0,4.0
HIST,427,2010.6666666666667,26.0,4.666666666666667,18.0,4.0
HIST,427X,2006.0,23.0,5.0,22.0,5.0
HIST,428,2011.6666666666667,24.11111111111111,4.333333333333333,18.0,4.111111111111111
HIST,428X,2004.0,23.5,2.5,11.0,2.0
HIST,429,2012.25,24.0,1.5,6.25,1.75
HIST,429X,2007.5,27.0,0.5,2.0,1.0
HIST,431,2013.0,22.416666666666668,1.5,6.5,1.5833333333333333
HIST,435X,2017.0,22.5,1.5,7.0,1.5
HIST,441,2007.4,22.8,3.8,16.6,3.8
HIST,442,2016.0,20.666666666666668,2.6666666666666665,12.333333333333334,2.6666666666666665
HIST,442X,2005.25,21.0,3.0,15.5,3.75
HIST,443X,2008.5,6.5,2.0,29.0,6.5
HIST,445X,2004.0,25.0,7.0,28.0,7.0
HIST,449X,2018.0,17.0,1.0,6.0,1.0
HIST,450,2010.5,24.416666666666668,5.416666666666667,22.416666666666668,5.166666666666667
HIST,451,2011.2857142857142,25.785714285714285,2.357142857142857,9.285714285714286,2.2142857142857144
HIST,453,2012.75,24.75,1.75,7.25,1.75
HIST,453X,2005.0,21.0,1.5,7.5,1.5
HIST,454,2004.3333333333333,23.0,4.666666666666667,21.0,5.0
HIST,455,2005.3333333333333,23.666666666666668,2.3333333333333335,9.666666666666666,2.0
HIST,456,2010.5,22.5,4.5,20.5,5.0
HIST,456X,2005.0,25.0,6.0,24.0,6.0
HIST,457X,2016.0,13.0,0.0,0.0,1.0
HIST,458,2004.0,26.0,11.333333333333334,43.333333333333336,9.666666666666666
HIST,459,2005.2,25.2,7.4,29.4,6.4
HIST,460,2015.5,24.5,2.0,8.5,2.5
HIST,461,2012.8,22.4,1.8,7.6,1.8
HIST,462,2008.0,21.0,8.0,38.0,9.0
HIST,463,2006.5,26.5,4.0,15.0,3.5
HIST,464,2005.0,20.5,1.5,7.0,2.0
HIST,465,2011.6363636363637,24.363636363636363,4.2727272727272725,17.818181818181817,4.090909090909091
HIST,466,2006.5,23.0,2.5,11.5,2.5
HIST,468,2009.4285714285713,19.285714285714285,3.0,17.0,4.0
HIST,469,2005.0,22.0,10.0,45.333333333333336,10.0
HIST,470,2006.0,24.0,11.0,46.0,10.0
HIST,470X,2018.0,17.0,3.0,18.0,4.0
HIST,471,2004.5,24.5,9.0,37.0,8.5
HIST,471X,2015.5,7.0,0.5,5.0,1.5
HIST,472,2010.1818181818182,11.545454545454545,2.272727272727273,23.636363636363637,4.7272727272727275
HIST,473,2011.8181818181818,24.90909090909091,3.1818181818181817,13.909090909090908,3.1818181818181817
HIST,474,2011.0,20.6,4.6,23.0,5.6
HIST,474X,2004.5,15.0,3.0,17.5,4.0
HIST,479,2013.0,23.75,3.0,12.75,3.0
HIST,479X,2005.5,15.5,2.5,16.0,3.5
HIST,480A,2015.5,2.8333333333333335,0.0,0.0,1.0
HIST,481X,2016.5,11.5,0.0,0.0,1.0
HIST,482,2010.4,21.6,4.6,22.4,5.6
HIST,485X,2006.0,23.0,2.0,9.0,2.0
HIST,486X,2004.5,14.5,2.0,13.0,3.0
HIST,488,2012.5555555555557,21.77777777777778,2.7777777777777777,12.555555555555555,3.111111111111111
HIST,489,2007.0,33.5,3.5,9.0,2.0
HIST,489X,2017.5,19.0,4.0,21.0,5.0
HIST,490,2010.3076923076924,4.794871794871795,0.15384615384615385,2.4615384615384617,1.435897435897436
HIST,495,2012.5,40.59090909090909,4.7272727272727275,13.0,3.0
HIST,496A,2012.0,18.6,2.8,18.8,4.2
HIST,496B,2013.6666666666667,22.333333333333332,1.3333333333333333,5.666666666666667,2.0
HIST,496C,2014.5,22.0,1.5,7.0,1.5
HIST,497X,2004.25,5.5,0.75,35.0,4.75
HIST,498,2014.9,4.3,0.0,0.0,1.0
HON,121,2010.0,413.06666666666666,4.266666666666667,1.0666666666666667,1.0
HON,290H,2011.0,222.0,9.4,4.466666666666667,1.0666666666666667
HON,290U,2010.2307692307693,2.6923076923076925,0.15384615384615385,3.6153846153846154,1.6153846153846154
HON,302,2010.0,70.73333333333333,0.13333333333333333,0.13333333333333333,1.0
HON,321A,2010.357142857143,13.285714285714286,0.42857142857142855,4.071428571428571,1.5714285714285714
HON,321B,2010.0,13.933333333333334,0.2,1.6666666666666667,1.0666666666666667
HON,321C,2010.75,14.583333333333334,0.16666666666666666,1.0833333333333333,1.0
HON,321D,2010.2142857142858,13.5,0.9285714285714286,6.428571428571429,1.5714285714285714
HON,321E,2010.0,12.533333333333333,0.6666666666666666,5.0,2.0
HON,321F,2010.2857142857142,12.357142857142858,0.5,3.857142857142857,1.5714285714285714
HON,321G,2010.0,13.866666666666667,0.3333333333333333,2.066666666666667,1.2
HON,321H,2010.5,13.5,0.8571428571428571,6.214285714285714,1.8571428571428572
HON,321J,2010.0,13.2,0.5333333333333333,4.333333333333333,1.4666666666666666
HON,321K,2009.8461538461538,12.0,0.6153846153846154,4.230769230769231,1.6153846153846154
HON,321L,2009.857142857143,14.571428571428571,0.5,3.4285714285714284,1.2142857142857142
HON,321M,2010.0,13.466666666666667,0.26666666666666666,1.9333333333333333,1.2666666666666666
HON,321N,2010.0,12.333333333333334,0.7333333333333333,6.8,2.0
HON,321P,2010.9166666666667,12.75,0.25,2.1666666666666665,1.3333333333333333
HON,321Q,2010.0,13.6,0.7333333333333333,5.333333333333333,1.7333333333333334
HON,321R,2010.0833333333333,12.583333333333334,0.5,5.0,1.5833333333333333
HON,321S,2013.5,13.5,1.75,12.75,3.0
HON,321T,2010.4615384615386,12.461538461538462,0.23076923076923078,3.3846153846153846,1.5384615384615385
HON,321U,2010.6,12.6,0.3,2.5,1.3
HON,321V,2011.25,14.25,0.4166666666666667,3.0,1.25
HON,321W,2010.6,13.0,0.3,2.4,1.3
HON,321Y,2011.1818181818182,12.454545454545455,0.45454545454545453,3.4545454545454546,1.4545454545454546
HON,321Z,2010.3636363636363,15.363636363636363,0.5454545454545454,3.909090909090909,1.3636363636363635
HON,322,2013.5,6.0,0.0,0.0,1.0
HON,322A,2010.7857142857142,13.357142857142858,0.5714285714285714,4.5,1.5714285714285714
HON,322B,2011.0,13.533333333333333,0.6666666666666666,5.0,1.6
HON,322C,2010.857142857143,12.0,0.5,6.142857142857143,1.8571428571428572
HON,322D,2011.2142857142858,14.285714285714286,0.42857142857142855,2.7142857142857144,1.1428571428571428
HON,322E,2011.25,12.166666666666666,0.4166666666666667,2.9166666666666665,1.3333333333333333
HON,322F,2011.357142857143,14.071428571428571,0.5,3.4285714285714284,1.3571428571428572
HON,322G,2010.9285714285713,13.0,0.42857142857142855,4.285714285714286,1.4285714285714286
HON,322H,2011.25,13.333333333333334,0.6666666666666666,4.75,1.6666666666666667
HON,322J,2009.7272727272727,10.272727272727273,0.2727272727272727,2.4545454545454546,1.3636363636363635
HON,322K,2011.5,13.071428571428571,0.5714285714285714,5.428571428571429,1.8571428571428572
HON,322L,2011.3333333333333,12.583333333333334,0.5833333333333334,4.416666666666667,1.6666666666666667
HON,322M,2011.0,13.23076923076923,0.6153846153846154,5.230769230769231,1.4615384615384615
HON,322N,2011.0,14.333333333333334,0.4666666666666667,3.0,1.2
HON,322P,2011.0714285714287,11.928571428571429,0.42857142857142855,3.0,1.0714285714285714
HON,322Q,2011.3846153846155,12.076923076923077,0.38461538461538464,2.6923076923076925,1.2307692307692308
HON,322R,2011.0,12.266666666666667,0.2,2.2,1.3333333333333333
HON,322S,2013.6666666666667,14.666666666666666,0.0,0.0,1.0
HON,322T,2011.4615384615386,13.307692307692308,0.38461538461538464,3.1538461538461537,1.3076923076923077
HON,322U,2011.357142857143,13.214285714285714,0.5,3.7142857142857144,1.1428571428571428
HON,322V,2011.8461538461538,11.923076923076923,0.6153846153846154,7.153846153846154,2.230769230769231
HON,322W,2011.0,12.2,0.26666666666666666,2.6,1.2666666666666666
HON,322Y,2011.0,12.133333333333333,0.3333333333333333,3.6,1.4
HON,322Z,2011.8181818181818,11.909090909090908,0.0,0.0,1.0
HON,323A,2010.2,13.4,0.4,2.4,1.0
HON,323B,2011.0,12.5,0.75,8.25,2.5
HON,323C,2005.0,12.0,0.0,0.0,1.0
HON,324A,2011.4444444444443,11.333333333333334,0.4444444444444444,3.0,1.3333333333333333
HON,324B,2011.7142857142858,15.571428571428571,0.0,0.0,1.0
HON,324C,2008.6666666666667,14.333333333333334,1.0,8.333333333333334,2.0
HON,324D,2008.6666666666667,14.0,0.0,0.0,1.0
HON,324E,2007.5,15.0,1.5,9.5,2.0
HON,490,2010.7586206896551,3.8275862068965516,0.06896551724137931,1.2413793103448276,1.206896551724138
HORT,110,2010.0,25.533333333333335,0.4666666666666667,2.4,1.2
HORT,112,2011.1,10.3,1.1,18.6,3.3
HORT,112X,2006.0,6.0,2.0,33.0,7.0
HORT,113X,2006.0,2.0,0.0,0.0,1.0
HORT,114,2012.0,3.0,0.0,0.0,1.0
HORT,114X,2008.5,1.0,0.0,0.0,1.0
HORT,120X,2009.0,46.666666666666664,4.666666666666667,10.333333333333334,2.0
HORT,121,2010.5,68.86666666666666,5.533333333333333,8.066666666666666,1.8
HORT,122,2013.5,46.77777777777778,3.0555555555555554,6.666666666666667,1.5
HORT,122X,2009.0,24.0,1.0,4.0,1.0
HORT,131,2016.5,33.25,0.0,0.0,1.0
HORT,131X,2013.5,23.0,0.5,2.5,1.0
HORT,193A,2010.0,10.333333333333334,1.0,8.333333333333334,2.6666666666666665
HORT,193B,2007.0,8.5,0.5,4.0,1.5
HORT,193E,2007.0,10.0,0.0,0.0,1.0
HORT,193F,2008.7,11.0,1.8,15.2,4.0
HORT,221,2010.5,41.5,6.633333333333334,16.166666666666668,3.7
HORT,222,2005.5,40.0,2.0,5.0,1.0
HORT,222X,2003.5,42.5,6.0,13.5,3.0
HORT,225,2013.5,10.5,1.0,9.5,2.0
HORT,225X,2011.0,18.666666666666668,1.6666666666666667,9.0,2.0
HORT,233,2009.0,7.0,1.0,14.0,3.0
HORT,233X,2008.0,24.0,2.0,8.0,2.0
HORT,240,2012.0,31.454545454545453,9.181818181818182,30.272727272727273,7.0
HORT,276,2017.0,37.5,7.0,18.5,4.5
HORT,276X,2012.0,33.333333333333336,1.3333333333333333,4.666666666666667,1.3333333333333333
HORT,280,2010.5,19.5,1.5,7.5,1.5
HORT,280X,2009.0,11.0,0.0,0.0,1.0
HORT,281,2014.0,16.857142857142858,0.7142857142857143,4.0,1.2857142857142858
HORT,282,2009.857142857143,13.428571428571429,0.42857142857142855,3.2857142857142856,1.5714285714285714
HORT,283,2011.0,23.933333333333334,0.6,2.6666666666666665,1.2
HORT,291A,2017.0,19.0,0.0,0.0,1.0
HORT,291B,2018.0,15.0,0.0,0.0,1.0
HORT,291C,2018.0,5.0,0.0,0.0,1.0
HORT,320,2004.5,32.5,3.5,9.0,2.0
HORT,320L,2004.0,29.0,8.0,28.0,7.0
HORT,321,2010.6923076923076,30.53846153846154,8.923076923076923,26.692307692307693,6.230769230769231
HORT,322,2011.0,34.4,1.7333333333333334,5.066666666666666,1.7333333333333334
HORT,330,2010.0,28.6,3.6666666666666665,12.933333333333334,2.8666666666666667
HORT,331,2016.0,25.666666666666668,1.0,4.0,1.0
HORT,331X,2014.0,23.0,0.0,0.0,1.0
HORT,332,2010.923076923077,17.615384615384617,0.9230769230769231,5.461538461538462,1.7692307692307692
HORT,338,2010.5454545454545,4.454545454545454,0.36363636363636365,7.818181818181818,2.272727272727273
HORT,340,2004.6666666666667,23.333333333333332,7.333333333333333,33.333333333333336,7.666666666666667
HORT,341,2012.0,18.846153846153847,1.3846153846153846,9.23076923076923,1.9230769230769231
HORT,342,2009.642857142857,20.857142857142858,0.2857142857142857,1.5,1.0
HORT,344,2004.0,28.0,3.0,11.0,2.0
HORT,351,2010.2941176470588,30.529411764705884,6.588235294117647,22.941176470588236,5.235294117647059
HORT,351L,2010.0,23.266666666666666,3.3333333333333335,12.933333333333334,3.0
HORT,354,2011.0833333333333,4.166666666666667,0.625,12.291666666666666,3.375
HORT,354L,2009.7857142857142,1.7857142857142858,0.14285714285714285,10.714285714285714,2.2857142857142856
HORT,376,2016.5,24.0,1.0,4.0,1.0
HORT,376X,2015.0,22.0,2.0,9.0,2.0
HORT,380,2012.0,16.46153846153846,2.0,13.23076923076923,3.3846153846153846
HORT,380X,2005.0,28.0,2.0,7.0,1.0
HORT,381,2012.0,13.076923076923077,0.9230769230769231,8.538461538461538,2.3076923076923075
HORT,381X,2005.0,19.0,1.0,5.0,1.0
HORT,391,2010.15,16.625,0.2,1.825,1.275
HORT,421,2011.111111111111,1.7777777777777777,0.2222222222222222,11.11111111111111,3.0
HORT,422,2008.1666666666667,16.833333333333332,0.6666666666666666,3.5,1.1666666666666667
HORT,423,2007.0,4.0,0.0,0.0,1.0
HORT,424,2010.6923076923076,23.384615384615383,0.8461538461538461,5.153846153846154,1.6153846153846154
HORT,425,2004.0,4.5,0.5,16.5,4.0
HORT,426X,2003.0,2.0,0.0,0.0,1.0
HORT,433,2005.0,19.0,0.0,0.0,1.0
HORT,434,2010.142857142857,11.571428571428571,0.2857142857142857,2.4285714285714284,1.2857142857142858
HORT,435,2010.75,8.75,0.25,2.5,1.25
HORT,442,2010.0,14.375,0.75,5.125,1.5
HORT,444,2010.3846153846155,17.846153846153847,0.38461538461538464,2.076923076923077,1.0769230769230769
HORT,445,2010.0,27.533333333333335,1.6,6.733333333333333,1.8666666666666667
HORT,446,2007.5,14.166666666666666,1.0,7.833333333333333,1.8333333333333333
HORT,451,2012.111111111111,29.444444444444443,0.6666666666666666,1.8888888888888888,1.0
HORT,452,2011.0,37.375,0.875,2.25,1.125
HORT,453,2009.125,34.0,0.875,3.125,1.125
HORT,454,2012.0,31.333333333333332,2.0,6.166666666666667,1.1666666666666667
HORT,454X,2005.0,25.0,2.0,8.0,2.0
HORT,461,2011.0,21.142857142857142,1.1428571428571428,5.428571428571429,1.4285714285714286
HORT,465A,2013.5,4.5,0.25,2.75,1.25
HORT,465B,2012.0,4.0,0.0,0.0,1.0
HORT,465C,2012.3333333333333,5.333333333333333,0.3333333333333333,4.333333333333333,1.6666666666666667
HORT,471,2010.875,22.75,2.875,11.125,2.625
HORT,471L,2016.0,27.0,0.3333333333333333,1.3333333333333333,1.0
HORT,475,2009.642857142857,4.928571428571429,0.2857142857142857,5.928571428571429,2.0714285714285716
HORT,476X,2017.0,12.0,1.0,8.0,2.0
HORT,480,2010.5,14.0,1.0,8.0,1.5
HORT,480X,2009.0,11.0,2.0,18.0,4.0
HORT,481,2013.0,10.222222222222221,0.6666666666666666,5.777777777777778,1.7777777777777777
HORT,484,2013.25,13.5,0.75,6.25,1.5
HORT,484X,2008.0,6.0,0.0,0.0,1.0
HORT,490A,2008.7142857142858,1.4285714285714286,0.0,0.0,1.0
HORT,490B,2010.1,1.3,0.0,0.0,1.0
HORT,490C,2009.8125,3.625,0.0,0.0,1.0
HORT,490D,2008.5833333333333,2.0833333333333335,0.0,0.0,1.0
HORT,490E,2010.142857142857,1.1428571428571428,0.0,0.0,1.0
HORT,490F,2010.75,3.0357142857142856,0.03571428571428571,3.5714285714285716,1.3214285714285714
HORT,490G,2011.1290322580646,2.967741935483871,0.12903225806451613,3.3548387096774195,1.5806451612903225
HORT,490H,2006.142857142857,1.0,0.0,0.0,1.0
HORT,490J,2013.0,1.0,0.0,0.0,1.0
HORT,490Z,2008.0,4.0,0.2,10.0,2.8
HORT,491,2005.3333333333333,1.0,0.6666666666666666,66.66666666666667,7.0
HORT,493,2011.125,9.875,0.375,18.75,3.25
HORT,493A,2005.5,45.5,2.0,2.5,1.0
HORT,493B,2005.5,7.5,0.0,0.0,1.0
HORT,493C,2005.5,9.5,0.0,0.0,1.0
HORT,493D,2006.0,15.0,0.0,0.0,1.0
HORT,494A,2015.0,1.0,1.0,100.0,10.0
HORT,494B,2014.2631578947369,3.789473684210526,0.0,0.0,1.0
HORT,496,2010.25,13.6875,0.0625,0.3125,1.0
HORT,497,2008.0,13.8,0.2,2.6,1.4
HORT,497X,2004.5,24.0,1.5,6.0,1.5
HRI,101,2009.357142857143,138.92857142857142,18.928571428571427,13.785714285714286,3.0714285714285716
HRI,189,2011.0,26.5,3.0,10.75,2.75
HRI,189X,2006.0,12.0,1.0,10.666666666666666,2.3333333333333335
HRI,201X,2014.5,81.5,2.5,3.0,1.0
HRI,230X,2014.3333333333333,14.666666666666666,2.0,14.0,3.0
HRI,233,2009.0,53.916666666666664,5.125,8.958333333333334,2.125
HRI,260,2010.25,61.1875,4.0,6.875,1.6875
HRI,275,2008.2,9.6,0.6,18.2,4.2
HRI,287,2005.0,57.625,4.75,7.75,1.75
HRI,289,2009.7857142857142,33.642857142857146,2.4285714285714284,6.642857142857143,1.7857142857142858
HRI,315,2012.4,64.2,4.6,7.2,1.6
HRI,320,2015.0,28.0,1.0,4.0,1.0
HRI,320X,2013.0,39.0,0.3333333333333333,1.0,1.0
HRI,333,2008.5,53.333333333333336,3.75,6.833333333333333,1.8333333333333333
HRI,340,2006.6,53.0,6.2,12.8,2.8
HRI,352,2008.5,57.583333333333336,3.5833333333333335,6.0,1.3333333333333333
HRI,380,2008.8,55.08,4.88,8.68,2.04
HRI,380L,2008.8,54.4,1.2,2.16,1.0
HRI,381,2006.0,10.75,0.25,1.75,1.0
HRI,382,2006.5,6.5,1.0,54.0,6.0
HRI,383,2009.04,148.16,12.4,8.2,1.76
HRI,383L,2014.0,36.5,4.25,11.75,2.5
HRI,391,2008.5,53.583333333333336,1.0833333333333333,2.25,1.0
HRI,392,2009.5,51.5,0.75,1.4166666666666667,1.0
HRI,393,2007.6666666666667,22.61111111111111,0.8888888888888888,3.9444444444444446,1.4444444444444444
HRI,433,2009.5,46.25,4.166666666666667,9.333333333333334,2.1666666666666665
HRI,437,2008.5,23.416666666666668,1.0833333333333333,4.75,1.3333333333333333
HRI,438,2006.5,53.333333333333336,5.833333333333333,9.333333333333334,2.5
HRI,439,2008.5454545454545,17.181818181818183,0.45454545454545453,2.0,1.0909090909090908
HRI,440,2003.5,52.5,1.0,2.0,1.0
HRI,452,2009.5454545454545,20.90909090909091,0.18181818181818182,1.0,1.0909090909090908
HRI,455,2011.25,38.875,0.0,0.0,1.0
HRI,460,2005.5,63.5,9.5,15.0,3.25
HRI,474,2005.5,17.5,2.25,16.25,3.75
HRI,477,2006.0,22.0,2.0,9.0,2.0
HRI,477X,2003.0,7.0,0.0,0.0,1.0
HRI,487,2009.0,16.77777777777778,0.6666666666666666,4.222222222222222,1.2222222222222223
HRI,489,2009.375,2.0,0.375,21.25,3.75
HRI,490B,2009.0833333333333,5.375,0.4166666666666667,3.5833333333333335,1.6666666666666667
HRI,490D,2009.0,1.0,0.0,0.0,1.0
HRI,490E,2007.1818181818182,2.5454545454545454,0.2727272727272727,13.636363636363637,2.6363636363636362
HRI,490H,2008.7142857142858,1.2857142857142858,0.0,0.0,1.0
HRI,491A,2007.3636363636363,3.4545454545454546,0.36363636363636365,8.181818181818182,2.6363636363636362
HRI,491B,2010.5,1.75,0.0,0.0,1.0
HSP M,101,2016.4285714285713,119.57142857142857,21.857142857142858,19.285714285714285,4.428571428571429
HSP M,189,2017.0,18.5,3.5,23.0,5.5
HSP M,201,2017.0,48.0,3.0,6.0,1.0
HSP M,201X,2016.0,30.0,1.0,3.0,1.0
HSP M,230,2016.5,14.5,1.1666666666666667,6.666666666666667,2.0
HSP M,233,2016.5,43.833333333333336,1.8333333333333333,3.8333333333333335,1.0
HSP M,260,2016.4285714285713,96.85714285714286,5.428571428571429,4.857142857142857,1.2857142857142858
HSP M,289,2016.5,14.833333333333334,0.8333333333333334,4.833333333333333,1.3333333333333333
HSP M,301X,2016.0,20.666666666666668,3.6666666666666665,16.333333333333332,3.6666666666666665
HSP M,315,2017.0,95.66666666666667,5.0,5.666666666666667,1.3333333333333333
HSP M,320,2017.0,17.333333333333332,0.3333333333333333,2.0,1.0
HSP M,333,2016.0,44.666666666666664,0.6666666666666666,1.3333333333333333,1.0
HSP M,352,2016.0,57.666666666666664,7.0,12.0,2.6666666666666665
HSP M,380,2016.5,63.666666666666664,4.5,7.666666666666667,1.6666666666666667
HSP M,380L,2016.5,62.5,1.3333333333333333,2.1666666666666665,1.0
HSP M,383,2016.5,409.6666666666667,27.666666666666668,6.833333333333333,1.3333333333333333
HSP M,383L,2016.5,43.666666666666664,3.8333333333333335,9.0,1.8333333333333333
HSP M,391,2016.0,72.0,1.3333333333333333,2.0,1.0
HSP M,392,2017.0,71.0,1.0,1.3333333333333333,1.0
HSP M,431X,2017.0,4.0,0.0,0.0,1.0
HSP M,433,2017.0,38.333333333333336,1.0,2.6666666666666665,1.0
HSP M,437,2015.5,12.5,0.5,3.5,1.0
HSP M,439,2016.0,22.666666666666668,0.3333333333333333,3.6666666666666665,1.3333333333333333
HSP M,452,2016.5,7.5,0.0,0.0,1.0
HSP M,455,2017.0,40.0,1.6666666666666667,4.0,1.3333333333333333
HSP M,487,2016.0,12.0,0.3333333333333333,2.3333333333333335,1.0
HSP M,489,2017.0,1.0,0.0,0.0,1.0
HSP M,490B,2016.0,3.5,0.5,6.25,2.25
HSP M,490D,2018.0,2.0,0.0,0.0,1.0
I E,148,2010.5,39.13333333333333,9.166666666666666,23.666666666666668,5.4
I E,222,2015.5,98.5,3.5,5.166666666666667,1.5
I E,222X,2011.6666666666667,34.333333333333336,2.0,6.333333333333333,1.3333333333333333
I E,242X,2018.0,4.0,0.0,0.0,1.0
I E,248,2010.0,103.53333333333333,15.533333333333333,14.133333333333333,3.2
I E,271,2011.0,103.66666666666667,7.666666666666667,7.533333333333333,1.7333333333333334
I E,305,2010.5,183.2173913043478,34.97826086956522,18.82608695652174,4.3478260869565215
I E,312,2010.0,95.86666666666666,5.533333333333333,6.733333333333333,1.6
I E,320X,2007.5,10.5,0.0,0.0,1.0
I E,325X,2004.5,30.5,3.0,10.0,2.0
I E,341,2010.0666666666666,87.13333333333334,4.666666666666667,5.266666666666667,1.4666666666666666
I E,348,2011.0,93.66666666666667,11.533333333333333,11.866666666666667,2.533333333333333
I E,361,2010.5,42.2,1.6333333333333333,3.566666666666667,1.3
I E,403,2014.0,26.5,1.25,5.0,1.25
I E,403X,2007.0,21.0,0.3333333333333333,2.6666666666666665,1.3333333333333333
I E,405,2018.0,17.0,1.0,6.0,1.0
I E,405X,2016.0,13.0,1.0,7.666666666666667,2.0
I E,408,2007.7058823529412,10.176470588235293,0.058823529411764705,0.29411764705882354,1.0
I E,409,2007.5,9.222222222222221,0.0,0.0,1.0
I E,413,2010.0,72.06666666666666,3.3333333333333335,3.466666666666667,1.3333333333333333
I E,419,2005.3333333333333,1.6666666666666667,0.3333333333333333,16.666666666666668,4.0
I E,421X,2007.5,8.0,0.0,0.0,1.0
I E,422X,2007.5,3.5,0.0,0.0,1.0
I E,431X,2008.0,15.0,0.0,0.0,1.0
I E,432,2016.0,78.66666666666667,1.0,1.3333333333333333,1.0
I E,432X,2013.5,36.25,1.5,4.5,1.25
I E,439,2004.0,2.0,0.0,0.0,1.0
I E,441,2010.5,33.8,0.26666666666666666,0.8333333333333334,1.0666666666666667
I E,446,2012.5,5.75,0.5,17.5,4.25
I E,446X,2006.0,18.5,1.0,6.5,2.0
I E,447,2017.5,16.0,0.5,4.0,1.5
I E,447X,2014.0,8.0,1.0,13.0,3.0
I E,448,2010.5,42.90625,7.375,17.375,4.0
I E,449,2009.125,12.75,0.75,16.625,2.75
I E,450,2014.909090909091,47.0,2.0,4.454545454545454,1.2727272727272727
I E,450X,2009.5,17.833333333333332,1.6666666666666667,12.333333333333334,2.8333333333333335
I E,451,2015.0,41.42857142857143,1.1428571428571428,2.5714285714285716,1.1428571428571428
I E,451X,2010.0,7.666666666666667,0.0,0.0,1.0
I E,452X,2017.5,13.0,2.0,17.0,4.0
I E,466,2011.0714285714287,1.9285714285714286,0.0,0.0,1.0
I E,467X,2010.0,2.0,0.0,0.0,1.0
I E,468,2016.0,2.0,0.0,0.0,1.0
I E,468X,2014.5,1.0,0.0,0.0,1.0
I E,481,2009.5,4.0,1.25,25.125,5.25
I E,483,2010.875,5.375,0.875,13.625,3.125
I E,487X,2016.0,6.0,5.0,83.0,10.0
I E,490A,2006.8333333333333,1.8333333333333333,0.0,0.0,1.0
I E,490B,2010.5,1.0,0.0,0.0,1.0
I E,490C,2005.2,2.2,0.4,40.0,4.6
I E,490E,2009.5,1.5,0.0,0.0,1.0
I E,490H,2012.0,1.0,0.0,0.0,1.0
I TEC,110,2004.2,36.4,2.2,5.4,1.2
I TEC,120,2004.5,34.666666666666664,2.8333333333333335,7.833333333333333,1.6666666666666667
I TEC,130,2004.2,32.2,1.6,4.6,1.4
I TEC,140,2004.0,29.25,4.25,14.5,3.5
I TEC,216,2003.5,36.5,8.5,23.5,5.5
I TEC,224,2004.5,33.333333333333336,3.8333333333333335,12.0,2.6666666666666665
I TEC,231,2004.5,33.333333333333336,0.5,1.5,1.0
I TEC,240,2004.0,29.25,1.5,5.0,1.0
